dataset\track_2\images\center_2020_02_11_14_25_04_057.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_057.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_057.jpg,0,0.5210631,0,10.78911
dataset\track_2\images\center_2020_02_11_14_25_04_130.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_130.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_130.jpg,0,0.7622256,0,11.32786
dataset\track_2\images\center_2020_02_11_14_25_04_205.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_205.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_205.jpg,0,0.9885393,0,11.78307
dataset\track_2\images\center_2020_02_11_14_25_04_283.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_283.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_283.jpg,0,0.970963,0,12.64583
dataset\track_2\images\center_2020_02_11_14_25_04_357.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_357.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_357.jpg,0,0.7384678,0,13.4142
dataset\track_2\images\center_2020_02_11_14_25_04_429.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_429.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_429.jpg,0,0.4961317,0,14.05003
dataset\track_2\images\center_2020_02_11_14_25_04_498.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_498.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_498.jpg,0,0.323755,0,13.83404
dataset\track_2\images\center_2020_02_11_14_25_04_569.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_569.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_569.jpg,0,0.4444363,0,14.10987
dataset\track_2\images\center_2020_02_11_14_25_04_635.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_635.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_635.jpg,0,0.6223577,0,14.78015
dataset\track_2\images\center_2020_02_11_14_25_04_705.jpg,dataset\track_2\images\left_2020_02_11_14_25_04_705.jpg,dataset\track_2\images\right_2020_02_11_14_25_04_705.jpg,0,0.3875384,0,15.04983
