dataset\track_1\images\center_2020_02_11_10_29_02_480.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_480.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_480.jpg,0,1,0,30.19031
dataset\track_1\images\center_2020_02_11_10_29_02_548.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_548.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_548.jpg,0,1,0,30.19029
dataset\track_1\images\center_2020_02_11_10_29_02_620.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_620.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_620.jpg,-0.15,1,0,30.18428
dataset\track_1\images\center_2020_02_11_10_29_02_694.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_694.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_694.jpg,-0.3,1,0,30.1693
dataset\track_1\images\center_2020_02_11_10_29_02_764.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_764.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_764.jpg,0,1,0,30.189
dataset\track_1\images\center_2020_02_11_10_29_02_833.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_833.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_833.jpg,0,1,0,30.18915
dataset\track_1\images\center_2020_02_11_10_29_02_904.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_904.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_904.jpg,-0.05,1,0,30.19012
dataset\track_1\images\center_2020_02_11_10_29_02_973.jpg,dataset\track_1\images\left_2020_02_11_10_29_02_973.jpg,dataset\track_1\images\right_2020_02_11_10_29_02_973.jpg,-0.2,1,0,30.18226
dataset\track_1\images\center_2020_02_11_10_29_03_044.jpg,dataset\track_1\images\left_2020_02_11_10_29_03_044.jpg,dataset\track_1\images\right_2020_02_11_10_29_03_044.jpg,0,1,0,30.18995
dataset\track_1\images\center_2020_02_11_10_29_03_112.jpg,dataset\track_1\images\left_2020_02_11_10_29_03_112.jpg,dataset\track_1\images\right_2020_02_11_10_29_03_112.jpg,0,1,0,30.18978
dataset\track_1\images\center_2020_02_11_10_29_03_181.jpg,dataset\track_1\images\left_2020_02_11_10_29_03_181.jpg,dataset\track_1\images\right_2020_02_11_10_29_03_181.jpg,0,1,0,30.18985
dataset\track_1\images\center_2020_02_11_10_29_03_253.jpg,dataset\track_1\images\left_2020_02_11_10_29_03_253.jpg,dataset\track_1\images\right_2020_02_11_10_29_03_253.jpg,0,1,0,30.19031
dataset\track_1\images\center_2020_02_11_10_29_03_322.jpg,dataset\track_1\images\left_2020_02_11_10_29_03_322.jpg,dataset\track_1\images\right_2020_02_11_10_29_03_322.jpg,0,1,0,30.19031
