dataset\track_1\images\center_2020_02_11_10_49_08_400.jpg,dataset\track_1\images\left_2020_02_11_10_49_08_400.jpg,dataset\track_1\images\right_2020_02_11_10_49_08_400.jpg,0,1,0,30.19026
dataset\track_1\images\center_2020_02_11_10_52_01_831.jpg,dataset\track_1\images\left_2020_02_11_10_52_01_831.jpg,dataset\track_1\images\right_2020_02_11_10_52_01_831.jpg,0.05,1,0,30.18977
dataset\track_1\images\center_2020_02_11_10_49_07_681.jpg,dataset\track_1\images\left_2020_02_11_10_49_07_681.jpg,dataset\track_1\images\right_2020_02_11_10_49_07_681.jpg,0,1,0,30.19026
dataset\track_1\images\center_2020_02_11_10_50_18_381.jpg,dataset\track_1\images\left_2020_02_11_10_50_18_381.jpg,dataset\track_1\images\right_2020_02_11_10_50_18_381.jpg,0,1,0,30.19031
dataset\track_1\images\center_2020_02_11_10_48_02_864.jpg,dataset\track_1\images\left_2020_02_11_10_48_02_864.jpg,dataset\track_1\images\right_2020_02_11_10_48_02_864.jpg,-0.25,1,0,30.17612
dataset\track_1\images\center_2020_02_11_10_51_28_018.jpg,dataset\track_1\images\left_2020_02_11_10_51_28_018.jpg,dataset\track_1\images\right_2020_02_11_10_51_28_018.jpg,0.2,1,0,30.18102
dataset\track_1\images\center_2020_02_11_10_50_15_456.jpg,dataset\track_1\images\left_2020_02_11_10_50_15_456.jpg,dataset\track_1\images\right_2020_02_11_10_50_15_456.jpg,0.15,1,0,30.18425
dataset\track_1\images\center_2020_02_11_10_50_06_944.jpg,dataset\track_1\images\left_2020_02_11_10_50_06_944.jpg,dataset\track_1\images\right_2020_02_11_10_50_06_944.jpg,0,1,0,30.19022
dataset\track_1\images\center_2020_02_11_10_49_39_534.jpg,dataset\track_1\images\left_2020_02_11_10_49_39_534.jpg,dataset\track_1\images\right_2020_02_11_10_49_39_534.jpg,0,1,0,30.17707
dataset\track_1\images\center_2020_02_11_10_50_44_202.jpg,dataset\track_1\images\left_2020_02_11_10_50_44_202.jpg,dataset\track_1\images\right_2020_02_11_10_50_44_202.jpg,0,1,0,30.1868
dataset\track_1\images\center_2020_02_11_10_48_35_718.jpg,dataset\track_1\images\left_2020_02_11_10_48_35_718.jpg,dataset\track_1\images\right_2020_02_11_10_48_35_718.jpg,0,1,0,30.19021
dataset\track_1\images\center_2020_02_11_10_50_30_618.jpg,dataset\track_1\images\left_2020_02_11_10_50_30_618.jpg,dataset\track_1\images\right_2020_02_11_10_50_30_618.jpg,0,1,0,30.19004
dataset\track_1\images\center_2020_02_11_10_48_35_937.jpg,dataset\track_1\images\left_2020_02_11_10_48_35_937.jpg,dataset\track_1\images\right_2020_02_11_10_48_35_937.jpg,0,1,0,30.18984
dataset\track_1\images\center_2020_02_11_10_49_00_721.jpg,dataset\track_1\images\left_2020_02_11_10_49_00_721.jpg,dataset\track_1\images\right_2020_02_11_10_49_00_721.jpg,0.05,1,0,30.18978
dataset\track_1\images\center_2020_02_11_10_49_25_383.jpg,dataset\track_1\images\left_2020_02_11_10_49_25_383.jpg,dataset\track_1\images\right_2020_02_11_10_49_25_383.jpg,-0.1,1,0,30.18785
dataset\track_1\images\center_2020_02_11_10_49_11_369.jpg,dataset\track_1\images\left_2020_02_11_10_49_11_369.jpg,dataset\track_1\images\right_2020_02_11_10_49_11_369.jpg,0,1,0,30.19018
dataset\track_1\images\center_2020_02_11_10_51_27_226.jpg,dataset\track_1\images\left_2020_02_11_10_51_27_226.jpg,dataset\track_1\images\right_2020_02_11_10_51_27_226.jpg,0.1,1,0,30.18849
dataset\track_1\images\center_2020_02_11_10_50_32_398.jpg,dataset\track_1\images\left_2020_02_11_10_50_32_398.jpg,dataset\track_1\images\right_2020_02_11_10_50_32_398.jpg,0,1,0,30.19056
dataset\track_1\images\center_2020_02_11_10_49_49_026.jpg,dataset\track_1\images\left_2020_02_11_10_49_49_026.jpg,dataset\track_1\images\right_2020_02_11_10_49_49_026.jpg,0,1,0,30.19063
dataset\track_1\images\center_2020_02_11_10_49_08_749.jpg,dataset\track_1\images\left_2020_02_11_10_49_08_749.jpg,dataset\track_1\images\right_2020_02_11_10_49_08_749.jpg,0,1,0,30.19031
dataset\track_1\images\center_2020_02_11_10_49_36_366.jpg,dataset\track_1\images\left_2020_02_11_10_49_36_366.jpg,dataset\track_1\images\right_2020_02_11_10_49_36_366.jpg,0.2,1,0,30.18071
dataset\track_1\images\center_2020_02_11_10_47_55_706.jpg,dataset\track_1\images\left_2020_02_11_10_47_55_706.jpg,dataset\track_1\images\right_2020_02_11_10_47_55_706.jpg,0.3,1,0,30.17479
dataset\track_1\images\center_2020_02_11_10_49_21_003.jpg,dataset\track_1\images\left_2020_02_11_10_49_21_003.jpg,dataset\track_1\images\right_2020_02_11_10_49_21_003.jpg,0.25,1,0,30.17612
dataset\track_1\images\center_2020_02_11_10_51_41_771.jpg,dataset\track_1\images\left_2020_02_11_10_51_41_771.jpg,dataset\track_1\images\right_2020_02_11_10_51_41_771.jpg,0,1,0,30.19014
dataset\track_1\images\center_2020_02_11_10_50_25_097.jpg,dataset\track_1\images\left_2020_02_11_10_50_25_097.jpg,dataset\track_1\images\right_2020_02_11_10_50_25_097.jpg,0,1,0,30.1903
dataset\track_1\images\center_2020_02_11_10_48_47_673.jpg,dataset\track_1\images\left_2020_02_11_10_48_47_673.jpg,dataset\track_1\images\right_2020_02_11_10_48_47_673.jpg,0,1,0,30.19032
dataset\track_1\images\center_2020_02_11_10_49_21_421.jpg,dataset\track_1\images\left_2020_02_11_10_49_21_421.jpg,dataset\track_1\images\right_2020_02_11_10_49_21_421.jpg,0.1,1,0,30.18801
dataset\track_1\images\center_2020_02_11_10_48_36_362.jpg,dataset\track_1\images\left_2020_02_11_10_48_36_362.jpg,dataset\track_1\images\right_2020_02_11_10_48_36_362.jpg,0,1,0,30.19011
dataset\track_1\images\center_2020_02_11_10_50_12_595.jpg,dataset\track_1\images\left_2020_02_11_10_50_12_595.jpg,dataset\track_1\images\right_2020_02_11_10_50_12_595.jpg,0,1,0,30.19027
dataset\track_1\images\center_2020_02_11_10_51_14_086.jpg,dataset\track_1\images\left_2020_02_11_10_51_14_086.jpg,dataset\track_1\images\right_2020_02_11_10_51_14_086.jpg,0,1,0,30.19064
dataset\track_1\images\center_2020_02_11_10_51_03_847.jpg,dataset\track_1\images\left_2020_02_11_10_51_03_847.jpg,dataset\track_1\images\right_2020_02_11_10_51_03_847.jpg,0.6000001,1,0,30.13575
dataset\track_1\images\center_2020_02_11_10_49_20_547.jpg,dataset\track_1\images\left_2020_02_11_10_49_20_547.jpg,dataset\track_1\images\right_2020_02_11_10_49_20_547.jpg,0,1,0,30.19019
dataset\track_1\images\center_2020_02_11_10_52_00_055.jpg,dataset\track_1\images\left_2020_02_11_10_52_00_055.jpg,dataset\track_1\images\right_2020_02_11_10_52_00_055.jpg,0.15,1,0,30.1856
dataset\track_1\images\center_2020_02_11_10_48_30_181.jpg,dataset\track_1\images\left_2020_02_11_10_48_30_181.jpg,dataset\track_1\images\right_2020_02_11_10_48_30_181.jpg,0,1,0,30.19032
dataset\track_1\images\center_2020_02_11_10_50_59_735.jpg,dataset\track_1\images\left_2020_02_11_10_50_59_735.jpg,dataset\track_1\images\right_2020_02_11_10_50_59_735.jpg,0,1,0,30.19018
dataset\track_1\images\center_2020_02_11_10_51_01_235.jpg,dataset\track_1\images\left_2020_02_11_10_51_01_235.jpg,dataset\track_1\images\right_2020_02_11_10_51_01_235.jpg,0.15,1,0,30.18589
dataset\track_1\images\center_2020_02_11_10_51_32_592.jpg,dataset\track_1\images\left_2020_02_11_10_51_32_592.jpg,dataset\track_1\images\right_2020_02_11_10_51_32_592.jpg,0,1,0,30.19028
dataset\track_1\images\center_2020_02_11_10_50_09_800.jpg,dataset\track_1\images\left_2020_02_11_10_50_09_800.jpg,dataset\track_1\images\right_2020_02_11_10_50_09_800.jpg,0,1,0,30.19033
dataset\track_1\images\center_2020_02_11_10_51_06_729.jpg,dataset\track_1\images\left_2020_02_11_10_51_06_729.jpg,dataset\track_1\images\right_2020_02_11_10_51_06_729.jpg,0,1,0,30.18999
dataset\track_1\images\center_2020_02_11_10_50_04_622.jpg,dataset\track_1\images\left_2020_02_11_10_50_04_622.jpg,dataset\track_1\images\right_2020_02_11_10_50_04_622.jpg,0,1,0,30.17988
dataset\track_1\images\center_2020_02_11_10_49_03_532.jpg,dataset\track_1\images\left_2020_02_11_10_49_03_532.jpg,dataset\track_1\images\right_2020_02_11_10_49_03_532.jpg,0,1,0,30.1903
dataset\track_1\images\center_2020_02_11_10_49_24_609.jpg,dataset\track_1\images\left_2020_02_11_10_49_24_609.jpg,dataset\track_1\images\right_2020_02_11_10_49_24_609.jpg,0,1,0,30.19016
dataset\track_1\images\center_2020_02_11_10_51_00_090.jpg,dataset\track_1\images\left_2020_02_11_10_51_00_090.jpg,dataset\track_1\images\right_2020_02_11_10_51_00_090.jpg,0,1,0,30.19024
dataset\track_1\images\center_2020_02_11_10_50_01_218.jpg,dataset\track_1\images\left_2020_02_11_10_50_01_218.jpg,dataset\track_1\images\right_2020_02_11_10_50_01_218.jpg,0.25,1,0,30.17851
dataset\track_1\images\center_2020_02_11_10_49_55_697.jpg,dataset\track_1\images\left_2020_02_11_10_49_55_697.jpg,dataset\track_1\images\right_2020_02_11_10_49_55_697.jpg,0.1,1,0,30.18833
dataset\track_1\images\center_2020_02_11_10_47_45_274.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_274.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_274.jpg,0,1,0,23.21414
dataset\track_1\images\center_2020_02_11_10_48_34_143.jpg,dataset\track_1\images\left_2020_02_11_10_48_34_143.jpg,dataset\track_1\images\right_2020_02_11_10_48_34_143.jpg,0.05,1,0,30.18983
dataset\track_1\images\center_2020_02_11_10_52_02_671.jpg,dataset\track_1\images\left_2020_02_11_10_52_02_671.jpg,dataset\track_1\images\right_2020_02_11_10_52_02_671.jpg,0.3,1,0,30.16997
dataset\track_1\images\center_2020_02_11_10_49_31_285.jpg,dataset\track_1\images\left_2020_02_11_10_49_31_285.jpg,dataset\track_1\images\right_2020_02_11_10_49_31_285.jpg,0,1,0,30.19018
dataset\track_1\images\center_2020_02_11_10_51_54_079.jpg,dataset\track_1\images\left_2020_02_11_10_51_54_079.jpg,dataset\track_1\images\right_2020_02_11_10_51_54_079.jpg,0,1,0,30.19097
dataset\track_1\images\center_2020_02_11_10_48_48_937.jpg,dataset\track_1\images\left_2020_02_11_10_48_48_937.jpg,dataset\track_1\images\right_2020_02_11_10_48_48_937.jpg,0,1,0,30.19028
dataset\track_1\images\center_2020_02_11_10_48_56_584.jpg,dataset\track_1\images\left_2020_02_11_10_48_56_584.jpg,dataset\track_1\images\right_2020_02_11_10_48_56_584.jpg,0,1,0,30.19032
dataset\track_1\images\center_2020_02_11_10_50_18_307.jpg,dataset\track_1\images\left_2020_02_11_10_50_18_307.jpg,dataset\track_1\images\right_2020_02_11_10_50_18_307.jpg,0,1,0,30.1903
dataset\track_1\images\center_2020_02_11_10_51_54_795.jpg,dataset\track_1\images\left_2020_02_11_10_51_54_795.jpg,dataset\track_1\images\right_2020_02_11_10_51_54_795.jpg,0,1,0,30.18934
dataset\track_1\images\center_2020_02_11_10_50_09_939.jpg,dataset\track_1\images\left_2020_02_11_10_50_09_939.jpg,dataset\track_1\images\right_2020_02_11_10_50_09_939.jpg,0.3,1,0,30.1701
dataset\track_1\images\center_2020_02_11_10_48_09_830.jpg,dataset\track_1\images\left_2020_02_11_10_48_09_830.jpg,dataset\track_1\images\right_2020_02_11_10_48_09_830.jpg,0,1,0,30.1903
dataset\track_1\images\center_2020_02_11_10_50_02_718.jpg,dataset\track_1\images\left_2020_02_11_10_50_02_718.jpg,dataset\track_1\images\right_2020_02_11_10_50_02_718.jpg,0,1,0,30.19023
dataset\track_1\images\center_2020_02_11_10_51_42_967.jpg,dataset\track_1\images\left_2020_02_11_10_51_42_967.jpg,dataset\track_1\images\right_2020_02_11_10_51_42_967.jpg,0,1,0,30.19029
